Application:, Trigno Discover (2.0.1.3)
Date/Time:, 24/07/2025 16:35:38
Collection Length (seconds):, 45.684
Avanti Sensor 5 (74128)
sensor mode: 66
ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
, 0.0135 s, , 0.0135 s, , 0.0135 s, , 0.0135 s, , Type, Name, Label, Time (s), , Pair, E1, E2, T1, T2, V1, V2, Sensor, Channel, Units, Delta T, RMS, PKPK, Peak Value, TPK, Integral
1.782, 0.9429321, 1.782, 0.1386719, 1.782, 0.0479736, 1.782, 0.2988281, , , , , , , , , , , , , , , , , , , , , , 
1.7955, 0.9429932, 1.7955, 0.1387329, 1.7955, 0.0480957, 1.7955, 0.2987671, , , , , , , , , , , , , , , , , , , , , , 
1.809, 0.9429932, 1.809, 0.1386719, 1.809, 0.0482178, 1.809, 0.2987061, , , , , , , , , , , , , , , , , , , , , , 
1.8225, 0.9429932, 1.8225, 0.1386108, 1.8225, 0.0482178, 1.8225, 0.2987061, , , , , , , , , , , , , , , , , , , , , , 
1.836, 0.9429932, 1.836, 0.1386108, 1.836, 0.0482788, 1.836, 0.2987061, , , , , , , , , , , , , , , , , , , , , , 
1.8495, 0.9429321, 1.8495, 0.1386719, 1.8495, 0.0482788, 1.8495, 0.2988281, , , , , , , , , , , , , , , , , , , , , , 
1.863, 0.9429321, 1.863, 0.138855, 1.863, 0.0482788, 1.863, 0.2988281, , , , , , , , , , , , , , , , , , , , , , 
1.8765, 0.9428711, 1.8765, 0.1389771, 1.8765, 0.0482788, 1.8765, 0.2988892, , , , , , , , , , , , , , , , , , , , , , 
1.89, 0.9428711, 1.89, 0.1390381, 1.89, 0.0483398, 1.89, 0.2988892, , , , , , , , , , , , , , , , , , , , , , 
1.9035, 0.9428711, 1.9035, 0.1390381, 1.9035, 0.0483398, 1.9035, 0.2987671, , , , , , , , , , , , , , , , , , , , , , 
1.917, 0.9428711, 1.917, 0.1390991, 1.917, 0.0484009, 1.917, 0.2987671, , , , , , , , , , , , , , , , , , , , , , 
1.9305, 0.9429321, 1.9305, 0.1390991, 1.9305, 0.0484619, 1.9305, 0.2987061, , , , , , , , , , , , , , , , , , , , , , 
1.944, 0.9429321, 1.944, 0.1391602, 1.944, 0.0485229, 1.944, 0.298645, , , , , , , , , , , , , , , , , , , , , , 
1.9575, 0.9428711, 1.9575, 0.1391602, 1.9575, 0.0485229, 1.9575, 0.2987061, , , , , , , , , , , , , , , , , , , , , , 
1.971, 0.9428711, 1.971, 0.1392212, 1.971, 0.0485229, 1.971, 0.2987671, , , , , , , , , , , , , , , , , , , , , , 
1.9845, 0.9428711, 1.9845, 0.1392822, 1.9845, 0.0485229, 1.9845, 0.2987061, , , , , , , , , , , , , , , , , , , , , , 
1.998, 0.9428711, 1.998, 0.1392822, 1.998, 0.048584, 1.998, 0.298645, , , , , , , , , , , , , , , , , , , , , , 
2.0115, 0.9429321, 2.0115, 0.1392822, 2.0115, 0.048645, 2.0115, 0.298584, , , , , , , , , , , , , , , , , , , , , , 
2.025, 0.9428711, 2.025, 0.1393433, 2.025, 0.048645, 2.025, 0.298584, , , , , , , , , , , , , , , , , , , , , , 
2.0385, 0.9428101, 2.0385, 0.1393433, 2.0385, 0.0487671, 2.0385, 0.2987671, , , , , , , , , , , , , , , , , , , , , , 
2.052, 0.9428101, 2.052, 0.1393433, 2.052, 0.0488892, 2.052, 0.2988892, , , , , , , , , , , , , , , , , , , , , , 
2.0655, 0.942749, 2.0655, 0.1393433, 2.0655, 0.0492554, 2.0655, 0.2988892, , , , , , , , , , , , , , , , , , , , , , 
2.079, 0.942749, 2.079, 0.1393433, 2.079, 0.0494995, 2.079, 0.2988281, , , , , , , , , , , , , , , , , , , , , , 
